user_id,gender,age
326920,2,33
327180,1,42
327261,2,38
327950,2,25
328550,2,32
329040,2,34
329540,2,39
329941,2,26
330050,2,30
330071,2,51
330601,2,27
331120,2,51
331400,1,31
331500,2,29
331660,1,41
332071,1,36
333271,2,27
333361,2,31
333391,1,33
333550,2,26
333560,2,30
333891,2,35
335250,2,38
335410,2,40
335881,2,29
335891,2,33
336000,2,38
336130,2,29
336441,2,34
336450,2,26
336941,1,44
337241,2,27
337561,2,31
337600,2,32
337891,2,30
338411,2,31
338731,1,33
338901,1,34
339050,2,40
339191,2,31
339361,2,33
340061,2,35
340941,2,31
341211,2,4
341641,2,31
342291,2,31
342350,2,34
342351,2,38
342360,1,38
343081,1,33
343221,2,46
343431,2,29
343541,2,23
343591,2,34
343620,1,33
343630,2,30
343770,2,25
344110,2,38
344191,2,29
344430,2,36
344450,2,30
345340,2,45
345480,2,28
345901,2,32
346040,2,35
347090,2,30
347451,2,37
347611,2,33
347811,2,31
348161,2,36
348721,1,101
349241,2,36
349451,2,42
349481,1,35
349910,2,30
350500,2,24
350740,2,29
351291,2,34
351351,2,27
351441,1,27
351560,1,34
351800,2,29
351870,2,28
352350,2,31
352390,2,27
352430,1,38
352470,2,36
352700,1,31
353850,2,29
354170,2,26
354541,2,26
355680,2,41
355900,2,33
356230,2,23
357080,2,30
357260,2,45
357490,2,33
357580,2,36
357611,2,28
357691,2,23
357711,1,26
357761,2,23
358021,2,33
358271,2,34
358670,2,28
358861,1,30
358871,2,26
359121,2,32
359131,1,39
359420,2,32
359690,1,51
359761,2,46
360130,1,25
360221,2,35
360350,2,40
360751,2,32
360791,1,28
360800,2,32
361100,1,37
361950,1,30
363711,2,10
364420,2,34
365001,2,29
365141,2,48
365641,2,27
365671,1,33
365720,2,35
365951,2,33
365971,1,50
366020,2,26
366821,2,29
366901,1,31
367410,1,37
367850,2,36
369020,2,36
369321,2,34
369330,2,30
369501,2,30
369890,2,23
370491,2,44
370701,2,28
371011,2,28
371271,2,36
371730,2,26
372371,1,28
373230,2,26
373321,2,43
373620,2,30
374171,2,40
374181,2,26
374220,2,28
375110,2,42
376171,2,29
376771,1,34
376941,2,29
377000,1,31
377020,1,37
377031,1,29
377540,2,38
377631,2,32
377831,2,28
377860,2,33
378031,2,39
378180,2,38
379040,2,32
379080,2,1
379151,2,27
379480,2,25
379811,2,28
379880,1,33
380031,2,34
380151,2,36
380790,2,34
381051,2,36
381150,2,10
381371,1,42
381991,1,32
382380,1,39
382481,2,28
382541,1,32
382821,2,25
383760,2,31
383791,2,30
383940,2,31
384311,1,30
384550,2,33
384750,2,10
385211,2,27
385751,2,22
386940,2,31
387180,2,30
388170,2,30
388711,2,27
389101,2,44
389521,2,26
389831,2,37
391761,2,37
392490,2,25
393551,2,31
393891,2,34
394050,1,36
394230,2,36
394311,1,54
394370,2,24
395040,2,28
395450,2,24
395581,2,24
395960,2,32
396281,1,29
396681,2,28
396710,2,34
397441,2,30
397530,2,33
397881,2,49
398121,1,29
398311,2,31
398641,1,33
398701,1,32
399481,1,33
400830,2,29
403521,2,25
403551,2,26
403851,2,34
404610,2,30
405010,2,26
405681,1,32
405890,2,35
406191,2,30
407011,2,30
407031,2,31
407301,1,38
408351,2,37
409751,1,36
410740,2,27
410831,1,34
411091,1,30
411181,2,37
411321,2,30
411420,2,27
412401,2,24
413790,2,45
414151,2,36
415430,2,29
415581,1,28
415631,2,31
417891,2,38
418200,2,31
418560,2,28
418811,2,29
418851,1,49
419661,2,31
419820,2,36
419971,2,28
420040,2,27
420240,2,34
422670,2,36
422991,2,16
424430,2,34
425161,2,37
425210,2,28
426661,2,31
426681,1,36
427280,2,33
427590,2,26
427660,2,35
427951,2,28
428290,1,36
428671,2,33
428680,1,31
428690,2,38
429401,2,25
429820,2,36
430940,1,39
431100,2,31
431391,2,38
432980,2,32
433400,2,29
433450,2,50
434930,2,29
437220,2,38
437550,2,28
437711,2,38
437820,2,46
438080,2,26
438410,2,38
438800,2,43
439260,2,25
439461,2,10
439571,1,38
441981,2,28
442351,2,31
442391,2,29
442670,2,37
443520,1,48
443880,2,38
444290,2,38
444621,2,33
444900,2,28
446480,2,25
446870,2,42
448430,2,23
449601,1,36
450700,2,32
451441,1,28
451950,1,55
453320,2,33
453471,2,29
454630,2,41
454881,2,35
455041,2,29
455700,2,27
457040,2,25
457131,2,24
457640,2,27
458081,2,33
458101,2,25
459390,2,31
461031,2,27
461830,2,38
462501,1,31
463030,2,41
466351,2,38
467570,1,29
467860,2,29
467960,2,25
468060,1,30
468230,2,31
468800,2,29
468950,2,27
469810,2,11
470330,2,45
470410,2,26
471131,2,10
471740,2,29
472390,1,37
472410,2,31
473141,1,27
473470,2,38
474290,2,27
475141,2,31
476691,2,48
476970,2,31
477770,2,38
478071,2,29
479170,2,39
479291,1,29
480001,2,31
481270,2,30
481500,2,39
481741,2,28
481981,2,26
482311,1,35
483490,2,30
483861,2,37
484001,2,32
485041,2,27
485560,2,25
486190,2,35
486530,2,27
487110,2,38
488121,2,30
488380,1,33
489370,1,38
489651,1,34
493151,2,7
493531,2,31
493751,1,31
494140,2,34
494451,2,30
494470,2,26
494871,2,32
495461,2,34
496071,2,27
496120,2,35
496921,2,10
497070,2,66
497541,2,33
500550,1,26
500881,2,36
501321,2,38
501410,2,33
503101,2,35
503120,2,43
503531,2,31
503751,2,28
503810,2,37
504361,2,22
505131,2,31
505181,2,31
506251,1,34
506461,2,24
508310,1,51
508970,2,29
510570,2,25
511330,2,27
512570,2,35
512861,2,32
512991,2,28
515560,2,27
517211,2,34
517710,1,40
517991,1,36
518121,2,33
518150,2,35
519180,2,38
521881,2,36
522841,1,28
523101,2,27
523180,2,37
524160,2,26
524441,2,23
526681,2,26
528270,2,33
529320,2,55
529411,2,36
529850,2,58
530000,2,36
530871,2,31
531121,2,31
533320,1,30
533461,2,37
533860,2,25
535410,2,27
535530,2,26
535551,2,34
536591,2,46
537430,2,24
537710,2,33
537790,2,27
537990,2,33
539511,2,27
541181,2,26
541501,2,32
541700,2,30
543600,2,28
543901,2,44
544520,2,25
545040,2,29
545381,2,27
547461,2,26
547491,2,44
548631,2,32
549076,2,10
549610,2,2
550160,2,56
550471,2,29
550720,2,40
552170,1,42
552731,2,23
553061,2,28
553851,2,34
554641,2,31
556180,2,26
556230,1,35
556730,2,26
556891,2,28
557111,2,29
557121,2,27
557250,2,31
557470,2,32
557681,1,27
558041,2,35
558431,2,105
558640,2,30
559370,2,29
560191,2,35
560530,2,32
561171,2,28
561550,1,35
561651,2,38
561951,2,32
563741,2,32
564201,2,29
565000,2,31
565130,2,28
565490,2,32
565561,2,28
565900,2,43
565911,2,33
569450,1,41
569771,2,31
569860,1,28
570421,1,33
571400,2,30
574241,2,40
574360,2,42
574920,2,25
574960,2,30
575320,2,31
575610,1,37
576300,2,35
576320,2,26
576341,2,32
577291,1,26
578051,1,23
578170,1,30
578310,2,39
579211,2,24
580050,2,27
580521,2,24
580550,2,24
581711,2,21
581891,2,29
582421,2,30
582971,2,21
583121,1,25
586280,2,23
586951,2,29
587501,2,41
589080,2,34
590781,2,29
591531,1,44
592221,2,25
592411,2,31
592451,2,27
593940,2,35
594221,2,31
594490,2,27
595021,1,30
595521,2,9
595691,2,34
595790,2,35
595921,2,25
595980,2,33
596471,2,45
596770,1,31
596811,2,28
597641,2,26
598170,1,33
598570,2,26
598850,1,35
599170,2,34
599521,2,29
599670,2,26
600410,2,43
600780,2,42
601701,1,34
602600,2,24
603250,2,31
603551,1,39
604001,2,33
605940,2,33
606281,2,44
606371,2,30
606841,2,27
606891,1,38
607021,2,41
607500,2,29
607570,2,32
607681,2,30
607921,2,40
608230,2,26
608300,2,58
608610,2,33
609271,1,28
609660,2,38
609900,2,29
609920,2,41
610130,2,46
610141,2,30
610160,2,31
610391,2,30
610891,2,20
611110,2,28
611200,2,34
611710,2,31
611810,2,24
612831,2,35
613041,2,34
613151,2,31
613631,2,28
613651,2,32
613771,1,41
614030,2,28
614201,2,31
614250,2,35
614391,2,40
614401,2,25
614611,2,29
615410,2,38
615741,2,34
615920,2,26
616291,2,29
616451,2,30
616931,2,38
617200,2,34
617411,2,39
617691,2,28
617860,2,28
617900,2,27
618120,1,48
618201,2,27
618231,2,31
618820,1,41
619001,2,24
619491,2,34
620361,2,42
620391,2,32
621161,2,31
621251,2,28
621791,2,32
621910,2,30
622640,2,33
623060,1,31
623061,2,25
623560,1,34
623781,2,29
624090,2,27
624500,2,28
624700,2,23
625060,1,30
625441,2,29
626500,2,30
626571,1,32
626610,1,31
626620,1,31
626621,2,28
626901,2,27
627131,2,33
627320,2,23
627391,1,10
627600,1,38
628670,2,26
628681,2,38
629971,2,27
630410,1,49
631170,2,24
631271,2,29
632021,1,39
632150,2,38
632361,1,32
633150,2,41
633771,2,41
634101,2,24
634570,2,25
634691,2,48
635000,2,28
635240,2,30
635440,2,38
635551,2,31
635590,2,28
635811,1,30
636831,2,28
636980,1,30
637640,1,39
638051,2,33
638641,2,39
638710,2,40
639511,2,32
640181,2,9
640721,2,30
641461,2,110
642390,2,61
642511,1,34
642521,2,32
642760,2,30
643040,2,10
643080,2,35
643090,2,47
643751,2,25
643831,2,23
644240,1,33
644271,2,34
644761,2,23
644811,2,33
644831,1,37
647021,1,31
647520,2,34
648151,2,34
648431,2,29
649060,2,30
649391,2,29
649830,2,37
650320,2,23
650890,2,27
650940,2,39
651951,2,29
652321,2,43
652571,2,44
652821,1,37
653091,1,38
654111,2,30
655030,2,29
655701,2,38
655941,2,28
656560,2,33
657810,2,23
657861,2,50
658560,2,36
658821,2,33
658960,2,36
659070,2,31
659091,2,28
659270,2,31
661070,1,43
661501,1,36
661631,2,32
661640,2,48
661751,2,5
662250,2,26
662470,2,30
663191,2,35
663480,2,32
663611,2,27
663641,2,32
664191,2,33
666240,2,43
667690,1,23
668651,2,40
668821,2,32
668870,2,38
669080,2,35
669250,1,30
669301,2,35
669701,2,33
669830,1,38
670870,2,26
671051,2,38
671070,2,28
671380,2,30
671941,2,26
672540,2,32
672990,2,32
673580,2,31
673810,2,30
673911,1,36
674130,1,35
674560,1,38
675281,2,26
675840,2,24
675951,2,42
676050,2,33
676501,1,30
677341,2,39
677571,2,31
677680,1,32
677730,1,33
677811,1,31
677861,2,31
678231,2,30
678750,2,40
678811,1,32
678831,2,38
680201,2,32
680210,2,37
680750,2,26
680751,2,29
680791,1,34
682981,1,36
684470,2,29
684980,1,28
685660,2,57
686390,1,37
687361,1,29
688140,2,27
688281,2,29
688290,2,26
688671,1,31
688751,2,24
688841,1,30
689031,2,7
689201,1,27
689800,2,30
689920,1,41
690410,1,44
690791,1,30
691681,2,31
691860,2,31
692240,2,56
693320,2,28
693560,2,35
694001,2,37
694500,2,26
694631,2,30
694711,2,30
695880,2,36
697620,2,30
697730,2,32
697781,2,25
698620,1,32
698921,2,24
700080,1,39
700321,2,29
701440,2,42
701710,2,32
701741,2,27
701751,2,22
702890,1,34
703130,1,31
704380,2,29
704931,1,31
705010,1,30
705970,2,46
706770,2,35
707090,2,39
707710,2,34
707940,2,30
708460,2,27
709701,2,30
710310,2,38
710520,2,25
710920,1,32
711211,2,31
711221,2,29
711591,1,39
711760,2,33
711801,2,32
711890,2,35
712091,2,50
712201,2,28
712770,2,34
713390,1,33
713421,2,27
713561,2,28
715140,2,31
716591,2,22
716901,1,36
716920,2,28
718180,2,27
719301,2,30
719751,1,28
719870,2,42
720841,1,29
720990,2,28
721530,2,33
721721,1,34
722570,2,10
723150,2,27
724291,1,33
724511,2,31
724531,2,33
724551,2,35
725381,2,28
725710,2,39
725831,1,45
725921,2,73
725950,1,32
727130,2,39
727141,1,37
727380,2,27
727410,2,25
727431,2,34
727991,2,41
728171,2,28
728181,2,35
728410,2,26
729101,1,29
729381,1,16
729491,2,32
729670,1,32
730391,2,39
730411,2,33
730451,2,29
730921,2,33
731171,2,37
731770,2,32
731961,2,29
732080,1,34
732491,1,41
732501,1,42
732830,2,37
733501,2,34
734061,2,30
734701,2,25
734981,2,42
735140,2,27
735961,1,27
736540,2,28
737580,2,30
737591,2,26
738251,2,31
738521,2,23
739601,1,34
740250,2,32
740821,2,29
741351,2,34
741380,2,51
741400,2,32
742171,1,31
743321,2,27
743590,2,34
744050,2,27
744481,2,22
744580,2,24
744650,2,23
744870,2,25
745411,2,29
746141,2,27
746231,2,42
746400,2,10
746790,2,33
748290,2,50
749350,2,32
750520,1,41
750561,1,92
751111,1,35
752081,2,28
752661,2,19
752700,1,32
752741,2,26
753490,2,25
753661,2,60
753870,2,32
753960,2,34
754850,2,29
754930,2,36
755140,2,27
755391,2,32
755491,2,32
755981,2,44
756470,2,38
756500,2,25
756811,2,25
757051,2,33
757431,1,28
758760,1,38
758941,2,30
759140,2,29
759750,2,27
760271,1,27
760361,2,33
760501,2,30
760761,2,40
760920,2,29
761170,2,26
761300,2,30
762011,1,34
762301,2,32
763701,2,33
763740,2,31
765261,2,35
765360,2,28
765461,2,29
765560,2,28
766471,1,34
767061,2,28
767841,2,49
768160,2,36
768691,2,34
768970,2,25
769220,2,24
769600,2,39
769671,2,27
769921,1,29
770231,2,33
770661,2,40
771040,2,33
771381,2,30
771701,1,25
771710,2,28
772090,2,28
772100,1,34
772700,1,37
773891,2,31
774041,2,27
774241,2,28
774350,2,32
774471,2,28
774491,2,36
774510,2,26
774520,2,33
774540,1,30
774950,1,43
775160,2,38
775230,1,28
775521,1,36
775591,1,31
775611,2,33
775740,2,34
776040,2,27
776750,2,23
776801,2,25
777041,2,31
777331,2,34
777451,2,37
777771,2,8
777871,2,30
777891,2,36
777970,2,30
778061,1,30
778111,2,36
778141,2,30
778790,2,31
778890,2,31
778910,2,29
778960,2,33
779041,2,39
779190,2,30
779511,2,25
779520,2,30
779700,2,31
780210,2,28
780260,2,33
780290,2,9
780971,2,33
781271,2,34
781301,2,48
781480,2,26
781521,1,26
781570,2,58
781680,2,41
781810,2,26
781860,2,34
782291,2,29
782621,2,26
782921,2,25
783091,1,30
783170,1,29
783450,2,32
783741,2,38
783881,2,34
784011,2,31
784131,2,29
784401,2,37
784530,1,29
784561,2,41
784610,2,34
785510,2,32
785631,2,29
785721,2,31
785870,2,25
786140,2,32
786150,2,51
786680,2,45
786711,2,35
786960,2,28
787190,2,31
787361,1,37
787450,2,34
787620,2,22
787830,2,46
787870,2,27
788021,2,22
788300,1,30
788370,2,26
788380,2,34
788691,2,30
788761,1,37
788930,2,34
789131,2,34
789381,2,34
789460,2,30
789510,2,23
789831,2,33
789940,2,37
790170,2,26
790691,2,9
792681,2,38
792940,1,27
793261,2,29
793390,2,62
793580,2,24
793770,2,37
794031,2,29
795010,2,28
795071,2,32
795190,2,28
795450,1,109
795470,2,35
795480,2,33
795681,2,35
795710,2,29
795820,2,32
796061,1,44
796140,2,30
796541,1,48
796921,2,34
797031,2,37
797460,2,29
797580,2,39
797591,1,27
798271,2,32
798881,2,22
798940,2,33
799250,2,32
799670,1,36
799740,2,41
800011,1,34
800020,2,38
800180,2,24
800351,2,33
800410,1,23
800771,2,30
801081,2,34
801390,2,32
801471,2,29
801840,2,25
802310,2,33
802640,2,10
802721,2,25
802750,2,27
804130,2,33
804501,1,34
804760,2,40
804960,1,36
805021,2,29
805161,2,43
805180,2,32
805591,2,31
805711,1,32
806210,2,28
806261,2,33
807081,2,29
807121,2,29
807321,2,31
807350,2,38
807521,1,41
807920,2,25
808281,1,103
808340,1,37
808391,2,31
808810,1,29
809050,2,30
809260,2,30
809271,2,36
809880,2,24
809970,2,25
810131,1,42
810241,2,25
810251,2,35
810290,1,19
810291,2,38
810760,2,39
811041,2,24
811111,2,59
811230,2,45
811770,2,36
812090,2,40
812470,2,31
812620,2,31
812861,2,32
813450,2,37
813621,2,30
814010,1,34
814210,2,35
814435,2,29
815221,2,31
815280,2,39
815641,2,9
815880,1,30
815890,2,33
816281,2,39
816361,1,22
816370,2,29
817190,1,39
818141,2,44
818641,1,50
818941,2,45
819041,2,28
819531,2,25
820100,2,48
820221,2,45
820281,2,40
820320,2,28
820610,2,24
820731,2,29
821211,2,39
821411,2,26
821641,2,36
821720,2,44
821781,2,30
821921,2,32
822121,2,24
822310,2,36
823370,2,25
823431,2,39
823720,2,33
823801,2,29
823891,2,37
823991,1,31
824280,2,23
824281,2,36
824331,2,35
825111,2,28
825771,2,33
826241,2,30
827040,2,31
827150,2,34
827201,2,71
827630,1,44
829031,2,28
829590,2,43
829611,2,28
829970,2,34
830231,2,38
830610,2,31
830701,2,29
830841,2,25
830881,2,34
830940,1,44
831141,2,71
831321,1,31
831330,2,23
831920,2,26
832341,2,26
832590,2,31
832710,2,37
832851,1,31
833321,1,44
833670,2,37
833750,2,34
834010,1,31
834281,2,28
834611,2,31
834720,2,33
835241,2,27
835820,2,32
836030,2,35
836160,2,29
837040,2,30
838320,2,29
838631,1,47
839481,2,23
840511,2,40
841280,1,33
841531,2,37
841730,2,26
842071,2,36
842500,2,31
842811,1,25
842821,2,47
842870,2,33
843550,2,37
843591,2,35
843750,2,26
843871,2,38
844360,2,29
844361,2,23
845170,2,28
845661,1,22
845780,2,28
845790,2,28
845880,2,29
846180,2,44
846320,1,53
846600,2,34
846760,2,30
846810,2,37
847081,2,28
848161,2,26
848261,2,42
848471,2,26
849471,2,36
849880,2,42
850460,2,36
850540,2,35
851971,2,29
852091,2,7
852350,1,34
852430,2,24
852610,2,84
852761,2,35
852940,2,44
854741,2,27
855020,2,25
855441,2,28
855901,2,35
856190,2,24
856691,2,39
857010,2,28
857030,1,35
857311,2,32
857500,2,30
857501,2,29
857941,2,28
857961,2,38
858100,2,29
858731,2,34
859390,2,29
859540,2,32
860090,1,32
860281,2,35
860370,2,27
862191,2,29
862740,1,33
863141,2,25
863801,2,23
864390,2,25
865481,2,31
866081,2,25
866540,2,47
866680,2,37
867051,1,47
867151,1,34
867781,2,31
867791,2,23
867860,2,41
868061,2,25
868130,2,32
868231,2,30
868411,2,26
868590,2,48
868751,1,30
869400,2,24
869880,2,30
869941,2,27
870140,1,33
870440,1,5
870701,2,45
871370,2,41
872001,1,36
872031,1,27
872260,2,32
872411,2,29
872780,2,34
873750,2,38
873820,2,31
874471,2,40
874491,2,33
874990,2,29
875380,2,27
875401,2,43
875420,1,41
875621,1,38
875720,2,44
875730,2,24
875960,2,37
876390,2,25
876990,2,33
877690,2,36
877861,2,23
879540,1,28
880120,2,32
880251,2,32
881101,1,31
881120,2,28
881650,2,26
881730,2,30
881831,2,23
882111,2,28
883471,2,33
884971,2,40
885531,1,34
885551,2,41
886491,2,57
887281,1,38
887541,2,44
887831,1,31
889380,2,32
890440,2,38
891401,2,25
892141,2,32
892170,2,27
892310,2,32
892840,1,26
892841,2,26
892871,2,123
893191,1,24
893741,1,29
893761,2,30
894180,2,42
894241,2,29
894801,2,25
895380,1,25
895461,1,9
895630,2,37
895791,1,41
896000,2,46
896040,1,30
896601,2,25
896810,2,32
897080,2,40
897101,2,52
897381,2,36
897820,2,23
898121,1,39
898531,2,35
899770,1,33
900491,2,27
900751,2,41
900950,2,30
901340,2,30
901390,2,34
901430,2,34
901700,2,37
902131,2,40
902210,2,34
902291,2,33
902451,2,29
902461,2,26
903591,2,30
904190,2,25
904601,2,34
904680,1,33
904740,2,35
905360,2,50
905530,2,30
905601,2,22
905671,1,42
905741,2,35
905941,2,35
906170,2,27
907360,1,28
907460,2,53
907820,2,9
910811,2,31
911691,2,41
912871,2,45
913070,2,35
914150,2,31
914300,2,36
914740,2,28
914781,2,35
914941,2,1
914950,2,38
915050,2,26
915321,2,30
915351,2,87
916011,1,32
916900,2,33
917090,2,47
917581,1,29
918961,2,30
919510,2,37
919900,1,54
920510,2,24
920580,2,46
920631,2,30
922790,2,25
923740,2,30
923960,2,35
924041,2,30
924150,2,47
924361,2,29
924970,1,30
925151,2,25
925271,1,28
925470,2,37
925981,1,31
926381,2,24
927241,2,50
927610,2,41
928280,1,37
928371,1,33
928485,2,41
928511,2,24
928700,2,27
928970,2,28
930010,2,21
930030,2,30
930081,2,29
930101,2,32
930520,2,23
930711,2,25
931180,2,30
933211,1,28
933500,2,24
933791,1,49
933820,2,29
933841,2,32
933980,2,36
934820,2,29
935220,2,25
935880,1,29
936130,2,29
936901,1,28
937040,2,44
937450,2,33
937851,2,27
937971,1,26
938690,2,39
938920,2,24
939421,2,41
939701,2,26
939920,2,38
940040,2,61
940701,2,31
940830,2,109
940891,2,33
940941,2,27
942500,2,31
942660,2,24
942700,1,34
943180,2,44
943181,1,34
943660,2,24
943790,2,24
943860,2,39
944060,2,30
944130,1,35
944361,2,29
945450,2,25
945641,2,36
945650,2,33
945941,2,35
946170,2,45
946700,1,45
946771,2,44
947630,2,25
947861,2,34
948371,2,26
948430,2,32
948471,1,38
948600,2,24
949170,1,29
949461,1,28
949950,2,23
950380,2,31
950901,2,38
951400,2,25
951680,2,21
952691,1,30
952771,2,34
953460,2,47
954051,2,30
955720,2,35
957940,1,38
958060,2,31
958160,2,25
959100,2,57
961300,2,25
961451,1,40
961890,2,27
962020,1,31
962631,1,30
962940,1,31
963211,1,26
963341,2,30
963580,2,36
963770,1,29
963970,2,26
964111,2,26
965160,1,32
965600,2,32
967050,2,40
967381,2,26
967971,2,31
968211,2,30
968581,2,30
968730,2,35
968890,2,27
969261,2,37
970980,2,38
971561,1,37
972581,2,24
972600,2,33
972661,2,24
973221,2,34
973310,2,42
973721,2,27
974951,2,33
974990,2,36
975131,2,31
975311,2,28
975621,2,34
975720,1,33
975770,2,25
976140,2,35
976911,2,32
977400,1,33
977951,2,27
978070,2,27
979201,2,48
979461,1,38
979540,2,28
979670,2,35
979871,2,43
980441,2,27
981460,2,38
981651,2,26
981720,1,45
981750,2,26
982011,2,37
982100,2,42
982440,2,59
982450,2,43
982680,2,23
982860,2,26
982870,2,32
982981,2,36
983410,2,35
983530,2,33
984360,2,34
984381,2,43
985070,1,34
985170,2,28
985370,2,25
986460,2,22
986880,2,31
987321,2,28
987670,2,23
988370,2,37
988391,2,27
988511,2,37
988591,2,33
988621,1,38
988710,2,26
988901,2,24
988921,2,35
989920,2,25
989980,2,41
990170,2,28
990221,2,24
990751,2,26
990931,2,30
991040,2,46
991141,2,24
991710,2,23
992020,1,31
992030,1,29
992220,2,44
992240,2,34
992420,2,30
992910,2,29
993760,2,32
993880,2,38
993960,1,25
994150,2,24
994230,2,23
995000,2,28
995151,2,26
995161,1,34
995251,2,24
995361,1,37
995651,2,25
996391,2,31
997340,2,53
997370,2,43
997410,1,26
997670,1,27
998580,2,17
999011,2,40
999171,2,32
999360,1,33
999430,2,28
999701,2,23
999720,2,32
1000011,2,30
1000230,2,29
1000271,2,25
1000360,2,35
1000570,1,29
1000830,2,32
1001671,2,22
1002180,1,35
1002201,2,46
1002870,2,28
1003400,2,25
1003490,2,30
1003991,2,32
1005021,2,28
1005061,2,27
1005071,2,27
1005540,2,35
1005571,2,32
1005681,2,24
1005760,2,36
1005780,1,33
1006720,2,37
1006931,2,38
1007300,2,52
1007301,2,35
1008211,2,42
1008960,2,47
1009030,1,37
1009840,1,32
1010030,2,35
1011000,2,31
1011381,2,26
1011550,2,30
1011611,2,41
1011810,1,47
1012011,2,45
1012030,2,33
1012170,2,30
1012670,1,35
1012900,1,34
1013761,2,32
1014301,1,33
1014420,2,106
1014610,1,40
1015011,2,35
1015081,2,29
1015411,2,35
1015811,2,38
1016651,2,30
1016681,1,50
1016691,2,29
1017451,2,25
1017490,1,59
1017530,2,46
1017531,2,24
1018310,2,36
1018520,2,23
1018820,2,24
1018831,2,25
1019141,1,31
1019161,1,45
1020160,2,29
1021201,2,29
1021270,2,31
1021870,2,33
1021981,2,36
1022371,2,30
1022450,2,9
1022580,2,30
1023090,2,35
1023461,1,40
1024420,2,33
1024460,2,35
1024761,2,39
1024941,1,26
1025461,2,27
1025530,2,25
1025671,1,26
1026641,2,35
1026771,2,34
1027180,1,27
1027360,2,36
1027971,2,22
1028271,1,43
1028531,2,46
1028661,2,29
1028701,1,33
1028930,2,25
1029071,2,28
1030971,2,28
1031091,2,34
1031110,2,26
1031171,2,32
1031881,2,39
1032200,2,43
1032410,2,27
1032691,1,24
1032841,2,26
1032901,1,47
1033190,2,33
1033290,2,40
1033460,1,31
1033531,2,37
1033630,2,21
1033871,2,32
1034191,2,26
1034341,2,33
1035281,2,41
1035510,2,41
1035590,2,29
1036270,2,46
1036710,2,9
1037090,2,29
1037121,2,25
1038241,2,30
1039051,2,26
1039900,1,35
1040561,2,32
1040660,2,37
1040751,2,47
1041131,2,23
1042220,2,24
1042881,2,28
1043871,2,32
1043901,2,28
1044831,2,25
1044930,1,27
1045421,2,38
1045710,1,32
1046651,1,28
1050030,2,23
1050920,2,30
1051111,1,26
1052400,1,58
1052640,1,27
1052741,2,22
1054330,2,28
1054370,2,49
1054380,2,28
1054781,2,39
1055350,2,44
1056220,2,28
1057790,1,36
1057960,2,46
1058721,1,30
1058880,2,36
1060421,2,34
1060700,1,37
1061050,1,40
1061271,1,31
1061781,2,30
1063011,2,38
1063081,2,33
1063211,2,33
1063601,2,41
1063760,2,31
1064071,2,28
1065100,2,32
1065370,1,30
1067970,2,26
1068081,2,37
1068340,2,8
1070571,1,30
1071100,2,41
1073851,2,27
1074030,2,31
1074080,2,22
1074181,2,32
1074300,1,42
1075000,2,29
1075671,2,36
1076141,2,22
1076530,2,33
1076901,2,27
1079281,2,41
1079830,1,26
1080050,2,31
1080820,2,23
1080981,2,27
1081520,2,33
1081941,2,41
1083040,2,26
1083360,2,27
1083401,2,36
1083471,2,24
1084830,2,59
1085330,2,34
1086220,2,32
1086570,2,20
1086731,2,25
1087161,2,31
1087400,1,36
1088780,2,47
1089701,1,30
1090251,2,32
1090760,2,22
1091650,2,32
1092081,2,49
1093420,1,35
1093451,2,48
1093770,1,28
1094781,2,24
1094851,2,34
1095440,2,41
1095490,2,32
1096960,2,29
1097510,2,27
1097851,2,22
1098740,2,38
1098811,2,34
1099470,2,22
1099941,1,47
1100610,2,36
1101661,1,40
1104880,2,37
1104931,2,39
1104991,2,34
1105121,2,23
1105131,2,25
1107300,1,35
1108160,2,42
1108421,2,40
1109290,2,64
1109811,2,34
1110991,1,28
1112321,2,34
1113080,1,29
1113130,2,31
1113380,2,38
1113901,2,28
1115050,2,1
1116241,1,29
1116321,1,9
1117851,2,29
1118140,2,67
1118401,1,40
1118461,1,28
1118870,2,29
1119851,2,39
1120660,2,40
1121461,2,37
1122031,2,27
1123210,1,55
1124190,2,42
1124580,2,47
1124651,2,33
1124851,2,40
1124871,2,38
1125410,1,45
1125851,1,34
1125980,2,32
1126480,1,29
1126591,1,36
1126771,2,31
1127030,2,29
1127841,2,77
1128741,1,123
1128941,2,47
1128960,2,36
1129621,2,40
1129990,2,27
1131220,2,30
1131460,1,37
1131491,2,7
1131511,2,31
1132130,2,24
1132140,2,34
1133600,2,42
1134671,2,29
1135931,1,29
1137901,2,33
1138280,1,34
1138710,2,27
1139270,2,31
1139580,1,32
1140201,2,35
1140211,2,30
1140310,2,27
1140471,1,37
1140871,2,34
1141040,2,38
1141490,2,44
1142711,2,8
1144050,2,31
1144330,2,40
1144631,2,9
1145350,1,5
1146140,2,47
1146281,2,28
1146310,2,29
1146940,2,28
1146961,2,24
1147510,2,25
1148181,2,27
1148941,2,24
1149290,2,36
1149980,2,24
1150001,2,36
1150400,2,29
1151300,1,29
1151440,2,46
1151550,1,35
1151661,2,24
1151890,2,30
1152440,2,124
1152530,2,24
1152581,2,32
1153040,2,23
1153511,2,38
1153680,2,25
1153710,2,29
1153941,2,37
1154110,2,27
1154160,2,32
1154321,2,34
1154751,2,24
1155060,2,30
1155391,2,22
1155670,2,39
1155691,2,30
1155730,2,37
1155841,1,8
1155950,1,32
1156160,2,34
1156390,2,35
