book_id,genre_id
309223,150
309225,433
309225,1223
309225,1225
309230,409
309230,1333
309230,1384
309240,1125
309240,1222
309264,395
309282,127
309282,433
309291,1222
309294,433
309294,1223
309296,1142
309298,146
309298,150
309301,433
309313,1251
309315,1217
309337,1255
309337,1268
309338,424
309338,433
309338,1231
309339,1235
309348,1143
309349,1241
309349,1251
309364,444
309364,1284
309372,433
309372,1217
309372,1333
309376,1226
309376,1251
309393,127
309393,130
309396,498
309402,1217
309402,1222
309402,1280
309403,433
309403,1223
309406,127
309406,134
309407,1222
309407,1327
309410,424
309410,1235
309420,412
309420,1133
309421,468
309423,146
309423,149
309423,426
309423,444
309428,441
309428,446
309430,434
309430,1130
309433,433
309434,433
309434,1223
309436,426
309436,433
309455,127
309455,133
309455,433
309464,1
309464,43
309465,1
309465,7
309465,43
309465,60
309484,22
309484,43
309484,102
309484,107
309492,43
309492,483
309499,22
309499,101
309503,1
309503,22
309503,23
309503,25
309504,65
309505,1
309505,22
309505,43
309505,49
309505,483
309507,43
309507,53
309508,22
309512,22
309512,43
309515,43
309515,90
309516,1
309516,43
309516,46
309528,1
309528,43
309529,1
309529,43
309530,1
309530,2
309530,53
309530,99
309530,101
309531,1
309531,43
309561,468
309561,479
309565,1
309565,43
309565,483
309568,140
309573,127
309573,433
309577,518
309577,1142
309582,1142
309622,134
309622,1309
309622,1311
309624,127
309624,433
309624,1223
309626,433
309628,433
309628,1138
309662,387
309675,547
309675,611
309683,1318
309689,412
309689,441
309689,444
309690,1222
309692,433
309692,1130
309705,409
309705,1333
309706,443
309706,446
309706,1279
309706,1317
309729,390
309729,433
309738,120
309738,1314
309740,757
309749,1147
309754,141
309754,143
309754,145
309755,705
309755,765
309758,1142
309762,441
309767,1241
309767,1251
309777,13
309777,1142
309793,1140
309793,1147
309802,409
309802,434
309802,441
309805,424
309806,409
309806,412
309833,142
309833,424
309845,1231
309845,1236
309845,1314
309848,1231
309856,127
309866,433
309866,1326
309878,1142
309903,611
309903,616
309905,412
309905,444
309905,1130
309908,431
309911,433
309911,1255
309922,1222
309923,1121
309928,1142
309946,446
309947,1129
309947,1316
309951,1217
309964,1251
309970,424
309970,433
309973,1251
309980,412
309980,424
309990,1314
309993,537
309993,602
309993,609
310012,602
310012,1147
310046,424
310046,1235
310062,547
310062,609
310064,412
310064,441
310076,433
310076,1217
310101,430
310101,1217
310102,433
310102,1223
310103,433
310124,120
310124,1314
310125,1251
310134,430
310134,433
310139,533
310139,1306
310143,412
310143,416
310149,1251
310170,433
310174,433
310174,529
310174,1218
310179,424
310179,1125
310201,433
310201,1219
310206,1142
310207,433
310210,396
310214,510
310214,600
310234,412
310237,1222
310246,127
310246,412
310246,444
310247,412
310247,441
310247,444
310255,412
310255,444
310255,1130
310259,134
310259,1311
310267,518
310267,1142
310270,1240
310270,1242
310270,1251
310271,1142
310302,1143
310307,137
310307,146
310307,148
310313,409
310313,1280
310322,424
310322,1235
310330,549
310330,559
310334,142
310338,141
310338,1223
310342,146
310342,426
310350,433
310351,412
310351,1129
310352,412
310352,441
310354,1240
310354,1246
310354,1251
310366,616
310366,618
310377,1129
310397,424
310397,1235
310407,447
310407,1284
310411,433
310411,1224
310411,1235
310415,150
310415,1318
310415,1319
310428,430
310428,529
310431,459
310431,464
310431,467
310437,433
310441,433
310441,529
310448,1318
310448,1319
310452,433
310452,1223
310455,409
310455,444
310455,1237
310468,1228
310468,1251
310468,1314
310498,1138
310511,1142
310520,127
310520,433
310521,433
310521,1136
310521,1224
310528,600
310533,120
310533,1235
310533,1314
310535,120
310535,1235
310535,1314
310537,441
310542,396
310542,525
310575,146
310575,149
310575,426
310575,1248
310579,125
310579,127
310579,134
310583,1222
310584,1144
310600,445
310604,1223
310612,433
310613,137
310613,426
310615,433
310615,1217
310623,127
310623,433
310624,1243
310624,1251
310624,1327
310628,1251
310640,412
310640,424
310647,412
310715,1244
310715,1251
310716,1244
310716,1251
310718,1244
310718,1251
310718,1254
310721,1251
310722,1251
310723,1251
310724,426
310724,433
310729,142
310729,1240
310746,533
310746,1306
310755,397
310755,408
310755,1188
310764,1314
310775,1223
310784,1222
310785,435
310785,616
310785,1130
310786,1217
310799,1240
310799,1241
310799,1251
310811,1142
310823,1217
310844,1235
310844,1251
310850,464
310850,466
310850,1257
310850,1260
310852,125
310852,127
310852,134
310867,137
310867,141
310867,146
310867,149
310916,537
310916,616
310916,621
310950,146
310950,1142
310950,1219
310950,1326
310967,1217
310978,840
310985,1138
310985,1142
310987,537
310987,611
310987,616
310997,1277
310997,1280
310999,1280
311005,447
311009,426
311009,1121
311022,149
311022,424
311022,426
311023,412
311023,1226
311041,1138
311056,602
311065,137
311065,146
311065,390
311065,400
311065,1120
311065,1125
311082,389
311086,1121
311087,1121
311089,1217
311097,412
311097,441
311097,444
311103,547
311104,120
311104,1233
311104,1314
311114,1314
311119,120
311119,1314
311125,433
311125,1327
311140,1222
311144,433
311144,1223
311145,559
311145,1272
311157,142
311157,424
311159,127
311159,433
311161,141
311161,149
311161,433
311168,1251
311171,616
311187,464
311196,127
311196,433
311204,1142
311204,1218
311204,1318
311245,1223
311251,146
311251,149
311251,444
311266,416
311266,438
311267,1222
311291,1217
311301,1217
311313,1142
311315,426
311315,433
311317,433
311317,1217
311345,1121
311347,125
311347,126
311347,1217
311352,1142
311355,426
311357,600
311365,401
311365,1129
311365,1277
311385,433
311403,1217
311403,1222
311404,433
311404,1224
311404,1327
311412,412
311412,441
311412,1333
311414,1251
311417,433
311444,1218
311449,412
311449,1280
311460,518
311461,518
311488,430
311505,1217
311519,149
311519,426
311519,433
311520,433
311520,1217
311521,146
311521,150
311521,412
311521,444
311523,149
311523,447
311541,464
311541,471
311543,1223
311545,1143
311548,409
311551,1241
311551,1251
311563,433
311563,1326
311564,434
311567,433
311579,1142
311606,141
311606,1318
311607,441
311607,446
311611,412
311611,441
311611,444
311621,1266
311625,1130
311633,412
311633,441
311633,443
311633,527
311643,1217
311643,1222
311651,446
311651,447
311651,1317
311655,447
311655,1133
311659,441
311659,447
311674,1217
311687,426
311687,1240
311692,149
311692,433
311704,1142
311714,1222
311716,149
311716,1222
311730,412
311730,441
311730,443
311734,433
311734,1217
311735,1232
311735,1314
311739,1188
311767,1142
311767,1255
311767,1268
311769,1142
311772,125
311772,127
311774,559
311777,433
311777,1223
311786,412
311795,426
311795,430
311795,1243
311796,465
311796,1255
311799,141
311799,1322
311806,1
311806,74
311808,1255
311808,1268
311809,464
311809,465
311809,475
311841,1142
311843,137
311843,141
311843,1318
311854,412
311874,412
311891,127
311891,134
311894,1140
311894,1147
311898,146
311902,1240
311902,1241
311902,1251
311910,600
311910,1142
311912,447
311912,1124
311912,1333
311920,765
311920,1255
311941,426
311941,433
311942,426
311942,433
311968,1217
311968,1222
311971,149
311971,424
311971,426
311971,1238
311980,1121
311981,1121
311983,1121
311984,1121
311994,1121
311997,412
311999,142
311999,144
311999,426
311999,1240
312012,1121
312013,137
312013,426
312020,149
312020,433
312020,1223
312023,1133
312023,1314
312031,430
312031,533
312034,409
312034,438
312034,449
312042,446
312051,1125
312051,1222
312051,1318
312055,533
312056,426
312056,1251
312058,149
312058,412
312058,444
312068,1251
312069,424
312073,1142
312078,142
312078,146
312078,1240
312082,141
312082,447
312082,1318
312083,1318
312084,125
312084,1223
312084,1247
312085,125
312085,127
312085,1133
312085,1139
312089,1318
312099,459
312099,468
312099,479
312114,1142
312116,538
312116,615
312119,1251
312119,1254
312123,1314
312125,444
312125,446
312125,1284
312142,465
312142,521
312142,611
312155,1147
312164,424
312164,433
312164,1237
312170,1251
312170,1254
312171,1241
312171,1251
312175,1142
312194,433
312194,1280
312223,426
312223,1249
312226,1142
312227,433
312233,125
312233,433
312233,1223
312244,611
312244,618
312252,1251
312260,137
312260,1120
312271,1217
312271,1222
312280,120
312280,1314
312282,521
312282,1142
312284,424
312284,1226
312284,1237
312296,125
312296,409
312296,444
312309,424
312309,444
312309,1133
312312,127
312312,433
312316,412
312316,441
312316,443
312316,1224
312317,1222
312318,1251
312325,1217
312325,1222
312326,539
312326,615
312334,412
312334,1130
312334,1132
312339,127
312339,134
312339,433
312340,433
312340,1217
312340,1333
312341,412
312341,441
312342,433
312342,1217
312344,426
312371,521
312371,1129
312371,1142
312371,1144
312373,613
312373,1142
312418,1121
312421,1235
312421,1314
312441,426
312441,433
312443,433
312445,1142
312450,412
312450,1130
312455,43
312465,430
312468,412
312468,434
312468,441
312469,1142
312471,1259
312472,1255
312472,1261
312479,395
312479,433
312479,1138
312490,22
312490,23
312490,25
312490,38
312490,46
312490,60
312490,65
312494,395
312509,430
312509,529
312511,1121
312512,1222
312513,412
312513,1326
312515,1280
312520,441
312528,394
312531,447
312531,1318
312546,1136
312547,433
312548,433
312554,1247
312554,1251
312568,525
312573,409
312573,412
312573,1272
312583,412
312583,441
312583,444
312583,1130
312585,1241
312585,1251
312586,516
312586,551
312586,597
312586,600
312587,1241
312587,1251
312588,142
312588,1240
312588,1251
312593,433
312593,529
312594,433
312594,1333
312599,1222
312606,444
312606,447
312606,1284
312613,412
312613,1261
312617,412
312617,416
312617,1279
312631,412
312641,1130
312642,125
312642,409
312642,1133
312651,459
312651,464
312660,144
312660,1133
312662,1121
312665,1121
312666,1121
312672,464
312672,472
312673,409
312673,1217
312685,498
312687,1217
312691,1251
312703,459
312703,465
312703,466
312703,537
312706,1142
312715,412
312715,424
312715,1235
312722,150
312722,1318
312722,1319
312726,426
312730,433
312730,1223
312730,1247
312747,65
312747,479
312747,485
312749,409
312749,430
312749,444
312762,137
312762,142
312762,146
312762,426
312762,1240
312767,414
312767,600
312775,424
312775,1223
312781,447
312781,1235
312781,1314
312789,1142
312798,430
312798,433
312800,412
312803,1223
312817,430
312817,533
312824,1249
312824,1251
312825,538
312828,1142
312829,465
312830,459
312830,464
312830,616
312850,446
312850,1132
312850,1317
312856,412
312856,441
312856,444
312859,412
312859,426
312863,433
312868,1251
312875,137
312875,146
312893,426
312893,1242
312895,146
312895,150
312896,1217
312926,1314
312934,120
312934,424
312944,433
312944,1142
312975,1150
312988,412
312988,441
312988,443
312989,409
312990,433
312991,412
312991,441
312996,521
312996,1142
313004,1251
313030,1121
313032,1142
313032,1323
313033,433
313040,1240
313040,1251
313069,446
313069,1322
313073,533
313073,1222
313088,433
313096,412
313096,416
313096,1129
313102,412
313117,409
313117,1142
313122,426
313122,1242
313148,426
313148,1243
313148,1244
313149,412
313149,441
313149,444
313157,1188
313160,441
313160,446
313166,1231
313166,1251
313169,409
313169,1326
313171,1223
313173,446
313173,1316
313176,409
313179,412
313179,441
313179,444
313181,146
313182,444
313182,1318
313189,615
313191,1217
313221,424
313225,141
313237,1142
313242,433
313243,424
313246,500
313246,503
313246,507
313249,430
313262,616
313285,120
313285,1314
313288,142
313288,146
313293,146
313293,433
313298,467
313307,1251
313313,430
313319,441
313340,127
313340,130
313340,444
313343,409
313343,444
313349,1129
313350,1138
313358,424
313358,1233
313363,1217
313363,1333
313366,127
313366,133
313366,433
313367,1124
313369,433
313378,141
313378,143
313378,146
313384,129
313384,1136
313401,459
313401,465
313401,537
313411,1222
313414,512
313417,459
313417,464
313431,143
313431,1318
313431,1319
313432,129
313432,1309
313436,1217
313440,426
313440,1240
313440,1242
313440,1336
313441,426
313441,1240
313441,1242
313441,1336
313442,426
313442,1240
313442,1242
313442,1336
313443,426
313448,1124
313448,1318
313456,142
313456,146
313458,445
313466,141
313466,1318
313467,430
313467,533
313471,713
313471,1280
313472,1223
313472,1314
313507,412
313507,424
313510,141
313514,412
313518,146
313518,150
313519,1251
313524,134
313524,1311
313525,1222
313540,1235
313540,1237
313540,1314
313541,141
313541,149
313541,446
313543,412
313543,442
313543,1133
313543,1279
313548,549
313552,611
313559,433
313560,412
313560,1276
313565,1217
313569,412
313569,1124
313576,355
313576,519
313576,613
313583,1143
313589,430
313589,433
313589,527
313590,127
313590,130
313591,412
313612,549
313613,615
313667,119
313667,1315
313675,434
313677,412
313680,1318
313681,125
313681,127
313681,134
313690,397
313690,408
313690,1138
313694,1138
313710,1142
313720,446
313723,1138
313725,127
313726,127
313726,433
313728,1142
313759,1232
313759,1314
313768,142
313770,433
313771,16
313771,43
313771,44
313777,1251
313786,1255
313786,1268
313787,405
313787,468
313787,479
313789,449
313789,613
313792,430
313792,433
313796,127
313804,433
313824,611
313824,616
313827,433
313827,1217
313836,459
313836,478
313887,127
313887,433
313887,1229
313890,1217
313898,1142
313909,468
313909,479
313910,1241
313910,1251
313914,1306
313930,127
313930,130
313937,459
313937,479
313937,486
313939,430
313939,433
313947,140
313947,392
313948,409
313963,412
313963,434
313969,412
313969,1136
313978,412
313978,441
313978,443
313982,1217
313987,433
313992,125
313992,424
313996,409
313996,412
313996,444
314010,434
314016,412
314016,441
314039,1224
314039,1251
314039,1314
314040,1224
314040,1251
314040,1314
314044,426
314044,433
314068,1241
314068,1251
314069,1224
314069,1251
314069,1314
314070,1251
314072,1226
314077,430
314079,1251
314085,1247
314085,1251
314091,394
314130,549
314137,441
314137,446
314137,1125
314144,433
314146,1222
314149,533
314149,1276
314154,433
314155,1251
314156,1142
314158,433
314158,1138
314159,1217
314159,1222
314166,1222
314168,412
314168,441
314168,1223
314177,433
314177,1142
314179,426
314179,433
314199,1255
314199,1259
314202,441
314202,446
314204,412
314207,424
314211,1217
314217,424
314229,389
314229,519
314232,412
314234,1142
314253,441
314253,446
314258,143
314258,146
314260,120
314260,1314
314262,1
314262,5
314262,43
314262,53
314265,137
314265,146
314266,1251
314266,1254
314277,1318
314280,143
314280,150
314280,1318
314280,1319
314296,146
314296,150
314303,549
314303,1264
314306,146
314309,137
314309,146
314317,146
314317,150
314319,146
314319,412
314330,141
314330,1318
314371,146
314371,150
314380,1251
314380,1314
314385,1185
314392,412
314392,434
314392,441
314393,433
314393,1142
314396,412
314396,424
314397,433
314397,1142
314405,447
314405,1333
314407,424
314408,397
314408,408
314408,1138
314415,441
314415,446
314416,1222
314421,713
314421,765
314428,141
314428,1318
314436,441
314436,446
314436,447
314439,446
314458,430
314458,527
314474,1121
314475,412
314475,441
314477,447
314477,1219
314492,149
314492,412
314492,441
314492,444
314499,1217
314499,1222
314515,1121
314518,1121
314523,433
314537,125
314537,127
314537,433
314541,426
314542,426
314545,412
314552,143
314552,150
314564,1142
314566,430
314566,444
314571,1224
314571,1251
314571,1314
314588,609
314588,616
314607,150
314607,1318
314607,1319
314608,146
314608,150
314619,433
314619,1224
314624,459
314627,447
314628,412
314628,424
314641,412
314641,1280
314643,694
314643,726
314653,433
314658,1255
314658,1259
314658,1262
314663,465
314663,479
314682,518
314682,1189
314690,149
314690,412
314696,1223
314697,433
314710,1247
314710,1251
314711,503
314711,753
314712,1142
314712,1218
314715,533
314715,1306
314718,1314
314725,1226
314725,1251
314732,449
314732,537
314732,613
314733,149
314733,447
314733,1318
314745,412
314747,433
314747,1217
314750,433
314755,1136
314755,1139
314759,616
314785,519
314785,613
314785,1147
314793,412
314796,412
314796,1226
314807,127
314807,130
314830,1121
314831,1121
314833,433
314844,525
314845,149
314845,447
314845,1318
314846,433
314847,1121
314855,1136
314858,1277
314878,1121
314889,412
314889,441
314889,444
314894,409
314894,1120
314899,446
314899,1316
314905,1121
314906,1142
314910,424
314910,426
314910,1232
314913,424
314923,1251
314940,426
314944,412
314947,441
314947,447
314947,1284
314950,412
314950,1130
314956,1142
314965,549
314965,616
314968,426
314968,1251
314969,120
314969,1314
314971,444
314971,529
314971,1218
314978,426
314978,1121
315004,424
315004,1229
315005,127
315005,433
315020,430
315027,1222
315029,141
315029,146
315033,120
315033,426
315034,120
315034,424
315034,426
315036,537
315036,616
315037,416
315039,409
315039,444
315040,426
315040,1243
315045,424
315045,1233
315048,1314
315049,120
315049,424
315054,1142
315072,149
315072,426
315072,433
315072,1243
315073,149
315073,409
315073,426
315078,1217
315082,1217
315083,1129
315083,1318
315087,412
315087,444
315087,1280
315096,433
315124,433
315126,441
315126,444
315127,412
315127,430
315139,412
315139,1124
315142,433
315151,1137
315151,1314
315166,140
315168,412
315191,143
315192,143
315199,143
315211,433
315223,424
315223,426
315223,1238
315227,144
315227,146
315227,149
315227,426
315227,433
315237,412
315237,1125
315237,1280
315239,127
315251,1243
315251,1251
315264,1251
315269,412
315269,442
315269,1130
315275,1125
315281,142
315281,1240
315285,412
315285,1333
315289,433
315289,1217
315293,549
315295,134
315299,433
315299,1142
315326,441
315326,446
315326,1224
315334,1217
315341,412
315341,441
315341,444
315350,539
315393,1251
315400,137
315400,142
315400,1318
315410,1137
315410,1139
315410,1217
315410,1222
315418,149
315418,426
315418,433
315418,1243
315420,433
315430,424
315430,1125
315433,146
315433,150
315433,412
315436,1251
315438,433
315448,119
315448,1315
315458,127
315458,412
315459,602
315459,616
315460,433
315461,2
315461,3
315461,56
315462,430
315474,137
315474,1322
315475,1170
315478,1124
315483,1
315483,22
315483,23
315483,60
315492,426
315506,445
315506,449
315508,1241
315508,1251
315510,1251
315541,412
315541,424
315543,53
315543,99
315543,101
315553,433
315564,1125
315564,1314
315567,424
315567,433
315567,1237
315573,433
315575,537
315575,600
315575,613
315588,412
315588,430
315603,412
315603,1130
315603,1224
315612,146
315612,150
315612,412
315612,426
315612,444
315615,412
315615,444
315615,1130
315624,547
315624,549
315624,552
315624,600
315632,435
315632,1279
315636,433
315636,1136
315637,424
315637,426
315637,433
315646,549
315653,409
315654,510
315654,516
315664,533
315664,1222
315680,412
315680,441
315680,444
315680,1326
315712,142
315712,1314
315718,412
315718,444
315727,1226
315744,466
315768,150
315768,412
315793,444
315806,426
315810,1251
315815,449
315815,551
315815,613
315820,426
315822,1124
315823,1138
315823,1142
315856,1129
315857,1217
315862,127
315862,433
315869,1136
315869,1218
315870,1222
315916,1251
315916,1254
315925,426
315925,1224
315925,1243
315925,1244
315935,424
315940,426
315940,1125
315946,1127
315950,412
315950,424
315965,140
315965,1318
315968,141
315968,446
315968,447
315968,1318
315977,1125
315977,1284
315979,412
315982,141
315982,146
315982,444
315988,1121
315994,127
315994,433
316005,1151
316005,1182
316010,1138
316016,1251
316016,1254
316017,120
316017,1235
316017,1314
316021,1318
316027,464
316029,412
316029,424
316037,464
316038,1242
316038,1251
316038,1254
316055,134
316055,433
316060,412
316060,441
316078,465
316078,479
316081,412
316084,468
316084,479
316084,488
316091,433
316091,1136
316093,426
316093,1244
316093,1254
316098,600
316108,149
316108,426
316108,1247
316129,1142
316146,1235
316146,1314
316167,409
316171,146
316171,444
316171,1326
316174,137
316174,146
316174,150
316178,441
316178,447
316178,1333
316183,1314
316190,433
316200,424
316200,1229
316200,1239
316207,433
316223,430
316225,602
316225,617
316242,125
316242,127
316242,433
316242,1133
316243,615
316243,616
316274,444
316274,1237
316274,1314
316291,412
316291,441
316291,444
316292,127
316292,1224
316300,1217
316316,726
316316,1142
316324,441
316324,446
316333,1217
316334,433
316339,551
316339,600
316343,426
316343,444
316346,433
316346,1217
316352,521
316352,1142
316361,412
316361,441
316364,464
316364,479
316364,488
316371,1165
316371,1181
316371,1185
316373,424
316386,127
316386,130
316397,137
316397,140
316397,146
316418,1228
316418,1314
316427,434
316432,1222
316432,1314
316435,409
316435,1333
316438,1251
316439,446
316468,409
316468,1333
316469,464
316469,465
316470,127
316470,433
316478,127
316478,130
316478,444
316484,1235
316484,1314
316487,409
316487,1218
316487,1327
316491,433
316493,1138
316494,1222
316500,441
316511,446
316511,1217
316527,1121
316531,1142
316533,409
316535,141
316535,1318
316538,616
316540,1121
316560,149
316560,424
316560,426
316560,433
316560,1243
316565,1226
316575,1217
316580,446
316580,447
316580,1318
316584,1226
316584,1235
316587,142
316587,1240
316594,1121
316597,128
316597,1311
316600,1223
316600,1314
316605,126
316605,130
316613,446
316638,412
316638,549
316638,1142
316646,127
316664,433
316679,355
316679,519
316679,613
316729,127
316729,433
316734,137
316734,142
316734,146
316747,412
316747,441
316747,1133
316751,1242
316751,1251
316841,426
316841,433
316842,426
316842,444
316842,1242
316850,1219
316850,1318
316860,1251
316863,141
316863,143
316863,1318
316890,144
316890,146
316890,150
316890,434
316903,1314
316916,141
316916,146
316950,430
316950,533
316953,412
316953,433
316953,1136
316954,434
316954,1136
316965,1231
316965,1314
316982,424
316995,424
316995,1232
316995,1235
316998,430
317001,412
317001,441
317001,1125
317002,424
317002,1235
317003,424
317003,1125
317003,1235
317004,424
317004,1125
317005,412
317005,444
317005,1125
317008,412
317008,424
317008,1125
317010,424
317010,1224
317010,1226
317011,424
317011,1125
317017,433
317019,424
317019,433
317029,551
317035,412
317035,441
317035,444
317036,441
317043,412
317043,434
317043,441
317043,1237
317045,7
317045,499
317048,137
317048,433
317048,1120
317050,713
317050,765
317054,126
317054,127
317054,130
317060,1121
317077,434
317082,127
317085,559
317085,600
317085,1138
317086,443
317086,446
317086,1316
317086,1317
317088,552
317088,600
317097,412
317097,424
317097,444
317097,1239
317104,433
317119,127
317119,433
317120,1273
317127,22
317127,23
317127,25
317127,38
317152,433
317188,412
317188,433
317206,433
317218,441
317218,444
317226,547
317226,550
317236,127
317238,149
317247,701
317247,774
317255,434
317277,1133
317279,412
317281,1136
317281,1313
317289,751
317293,426
317294,426
317302,120
317302,1314
317305,1121
317307,1255
317307,1260
317310,1222
317318,549
317318,593
317318,595
317318,1268
317324,537
317324,613
317336,1
317336,7
317336,22
317336,60
317337,409
317337,1138
317337,1220
317341,412
317341,441
317341,1185
317343,412
317343,441
317343,442
317344,412
317344,441
317368,409
317368,412
317368,1223
317372,1217
317372,1222
317375,424
317381,1133
317381,1136
317384,594
317405,434
317405,444
317422,547
317422,600
317422,616
317422,691
317427,486
317430,616
317451,1217
317453,426
317453,433
317453,1243
317475,618
317475,1147
317476,416
317476,434
317476,1129
317491,616
317502,751
317509,120
317509,1314
317520,441
317520,443
317520,446
317530,424
317530,1239
317542,148
317551,433
317577,426
317577,1242
317581,1251
317582,424
317582,1235
317584,81
317584,516
317599,146
317599,149
317600,137
317600,146
317600,150
317611,412
317611,430
317611,1136
317613,433
317615,415
317615,459
317615,464
317615,471
317615,479
317615,537
317618,471
317618,479
317638,412
317638,434
317638,444
317638,1224
317641,120
317641,1314
317662,412
317662,441
317662,443
317671,127
317674,127
317675,433
317677,537
317677,597
317684,1284
317685,137
317685,142
317685,1318
317688,134
317688,1311
317696,146
317698,441
317698,446
317699,146
317703,142
317703,424
317712,505
317712,1255
317731,134
317731,533
317737,412
317737,441
317737,1219
317755,412
317755,441
317755,444
317755,1326
317758,441
317777,426
317777,433
317777,1276
317780,412
317822,137
317822,146
317825,1129
317829,433
317831,1222
317832,412
317832,441
317840,1217
317849,613
317849,1142
317863,409
317863,444
317869,409
317869,1223
317872,424
317872,1235
317876,433
317876,1219
317876,1326
317887,433
317889,1314
317900,433
317900,1142
317913,1251
317926,394
317927,1121
317932,1188
317947,412
317952,433
317952,1217
317965,409
317965,444
317968,430
317987,430
317987,533
318005,465
318007,441
318007,1222
318007,1317
318013,445
318013,449
318024,430
318024,533
318050,1142
318075,1242
318075,1251
318078,441
318078,444
318078,446
318079,433
318079,1224
318081,1142
318084,433
318086,125
318086,127
318086,433
318086,1225
318088,409
318088,1136
318088,1224
318089,433
318089,1217
318092,1251
318094,1318
318100,412
318110,1314
318111,126
318111,130
318114,128
318114,1311
318120,149
318120,426
318120,1243
318120,1247
318129,412
318129,430
318129,527
318132,412
318139,1226
318139,1251
318140,1251
318142,1251
318158,426
318162,424
318162,1235
318172,441
318172,446
318180,412
318182,433
318191,1217
318191,1222
318192,1217
318192,1222
318199,426
318199,433
318199,1243
318199,1247
318202,424
318204,446
318206,691
318206,1147
318208,1121
318232,412
318232,441
318232,443
318233,409
318233,412
318233,1136
318233,1224
318234,412
318234,441
318238,430
318239,446
318239,1124
318259,459
318259,468
318259,483
318263,1128
318269,433
318269,1223
318277,1220
318284,1217
318286,1136
318289,441
318292,412
318292,1125
318293,120
318293,1314
318298,137
318298,146
318298,412
318309,459
318309,483
318316,1125
318316,1284
318319,446
318319,1125
318321,1251
318326,412
318326,1130
318329,430
318329,433
318333,149
318333,1240
318333,1243
318333,1247
318333,1249
318343,1125
318347,609
318347,616
318358,1179
318359,141
318359,390
318359,400
318359,1322
318393,426
318393,1243
318393,1247
318408,412
318412,426
318412,1243
318415,459
318415,465
318415,466
318415,467
318415,537
318433,412
318433,441
318433,444
318433,1136
318444,1217
318447,433
318447,1217
318447,1326
318450,433
318450,1223
318450,1226
318469,22
318469,516
318469,1142
318488,1241
318488,1251
318489,412
318489,442
318489,1136
318494,127
318495,430
318495,433
318498,1217
318498,1222
318498,1327
318517,441
318517,1333
318523,547
318523,551
318523,609
318545,426
318545,433
318546,433
318546,1136
318546,1219
318548,426
318548,433
318549,1241
318549,1251
318561,1314
318577,1251
318597,150
318597,1318
318605,7
318605,60
318608,412
318608,444
318608,1142
318610,412
318610,416
318610,443
318620,432
318620,1280
318629,467
318645,146
318645,150
318649,1217
318661,142
318661,1318
318669,433
318673,412
318673,441
318673,444
318686,143
318686,1311
318691,412
318691,441
318691,1224
318716,137
318716,146
318716,150
318718,150
318718,1319
318718,1322
318727,137
318727,143
318727,1318
318728,141
318728,1318
318734,412
318734,426
318743,137
318743,141
318743,1318
318744,1121
318745,430
318745,433
318746,1142
318756,519
318756,613
318761,409
318761,412
318761,444
318761,1120
318763,1251
318767,127
318767,133
318767,134
318769,1314
318772,412
318816,102
318837,446
318839,433
318843,1229
318843,1314
318844,412
318845,701
318859,433
318862,412
318862,1237
318871,1136
318871,1222
318888,529
318892,424
318892,1233
318915,1136
318942,1142
318949,1222
318960,516
318960,551
318963,1142
318969,412
318969,527
318969,1133
318970,412
318970,441
318972,435
318972,1128
318974,1222
318974,1318
318979,490
318979,497
318986,1138
319006,726
319012,1251
319012,1254
319019,433
319022,424
319025,1142
319028,433
319028,1138
319028,1142
319032,424
319032,1226
319032,1314
319034,1251
319037,412
319037,1136
319042,433
319044,1121
319049,1226
319060,1251
319069,128
319069,1311
319070,128
319070,1311
319087,1142
319090,412
319090,441
319091,412
319091,1125
319097,426
319097,1240
319101,609
319121,1129
319121,1316
319123,137
319123,400
319123,1120
319123,1138
319126,465
319131,433
319135,426
319135,1240
319135,1242
319136,426
319139,412
319139,441
319149,424
319149,1233
319164,424
319164,1233
319176,1241
319176,1249
319176,1251
319189,412
319191,424
319191,433
319191,1139
319195,142
319195,150
319195,1319
319201,412
319201,443
319201,1130
319219,547
319219,549
319221,547
319221,600
319222,125
319222,127
319228,434
319233,1314
319238,141
319238,149
319238,1318
319285,130
319285,412
319286,127
319286,130
319287,127
319287,130
319289,127
319289,130
319290,127
319290,130
319290,134
319291,127
319291,130
319293,127
319293,130
319307,412
319307,424
319313,405
319314,137
319314,142
319314,146
319316,149
319316,1224
319316,1247
319317,149
319317,430
319317,1136
319320,441
319320,446
319322,692
319322,713
319324,547
319324,552
319325,547
319325,1266
319327,1132
319327,1317
319337,1251
319356,433
319371,127
319371,424
319371,1224
319372,1142
319375,1217
319381,424
319381,1125
319381,1226
319384,412
319384,1133
319384,1136
319388,441
319388,446
319388,1333
319389,446
319397,1132
319416,1129
319431,140
319431,695
319438,521
319466,412
319466,441
319490,141
319490,1318
319535,149
319535,1224
319535,1249
319537,137
319537,140
319538,426
319538,433
319540,120
319540,1314
319542,1314
319545,1217
319545,1222
319555,1251
319563,441
319569,1125
319589,412
319589,424
319589,444
319605,424
319605,1233
319605,1235
319612,424
319619,424
319653,127
319653,130
319678,1251
319679,1251
319683,1133
319695,412
319695,1133
319695,1136
319697,1125
319700,1130
319743,426
319743,1121
319746,140
319746,1264
319756,412
319756,441
319758,144
319758,146
319758,1240
319775,134
319775,1311
319783,140
319783,355
319783,519
319813,547
319845,401
319845,449
319845,613
319845,1277
319901,141
319901,1318
319938,128
